user_id,name,email,phone,signup_date,city_id,device_type,preferred_payment_mode,wallet_balance,referral_code,referred_by_user_id,rating,is_active,total_rides,last_ride_date
USR002512,Imaran Natt,imarannatt@gmail.com,4385633759,2025-02-01,KOL,Android,Credit Card,91.98,REF9459TX,USR001645,3.26,1,6,2026-02-23
USR002513,Widisha Agate,widisha.agate2001@outlook.com,1133795233,2023-12-09,HYD,Android,Credit Card,106.93,REF8491PU,,4.33,1,4,2024-09-02
USR002514,Advik Shroff,advikshroff1980@gmail.com,7963387908,2023-03-28,DEL,Android,Cash,57.05,REF1432RF,,3.93,1,6,2026-05-10
USR002515,Pratyush Bhagat,pratyush_bhagat1983@gmail.com,3519788164,2024-11-18,JAI,iOS,Wallet,236.86,REF1322VD,,3.86,1,6,2025-03-03
USR002516,Bina Dhaliwal,bina_dhaliwal@wipro.com,0284224170,2022-08-08,DEL,iOS,Credit Card,265.93,REF9571ZW,USR002245,4.0,1,12,2025-11-05
USR002517,Anya Kadakia,anya.kadakia7@gmail.com,5792517333,2023-04-25,MUM,Android,Debit Card,325.58,REF1831PF,,4.9,0,9,2023-10-29
USR002518,Nicholas Batta,nicholasbatta37@gmail.com,7968546211,2023-10-14,JAI,iOS,UPI,94.48,REF5813AG,,4.72,1,11,2023-10-26
USR002519,Yoshita Devan,yoshitadevan78@wipro.com,7664536292,2026-03-21,HYD,Android,UPI,217.13,REF6700AK,USR000706,4.76,1,8,2026-06-08
USR002520,Wriddhish Madan,wriddhish.madan45@wipro.com,9509291848,2024-11-19,PUNE,Android,Cash,40.33,REF1350OG,,4.09,1,8,2026-02-24
USR002521,Reva Dhaliwal,reva.dhaliwal@wipro.com,0474421756,2024-06-14,CHN,Android,UPI,93.74,REF9945RQ,USR001657,4.15,0,10,2025-04-01
USR002522,Eshana Chaudhuri,eshana_chaudhuri1992@infosys.com,6574814525,2021-07-10,HYD,Android,Wallet,215.11,REF3949AQ,,4.02,1,8,2024-12-15
USR002523,Chanchal Raghavan,,3043178421,2024-11-07,LKO,iOS,Wallet,54.84,REF2888QZ,,4.25,1,10,2025-11-27
USR002524,Harini Lad,harinilad1992@tcs.com,7727154224,2022-12-05,AMD,Android,Wallet,503.82,REF3913XB,,4.78,1,9,2023-03-10
USR002525,Anvi Chaudhari,anvi.chaudhari87@outlook.com,2372074197,2022-07-13,LKO,Android,Cash,47.17,REF1250TN,USR001383,4.24,1,11,2025-05-08
USR002526,Warinder Edwin,warinder_edwin@gmail.com,8773352108,2021-02-24,LKO,iOS,Credit Card,59.08,REF5370RD,USR001532,4.1,1,9,2025-06-09
USR002527,Ojasvi Kara,ojasvikara1997@hdfcbank.com,4510885899,2021-07-05,DEL,iOS,UPI,163.03,REF5837XW,,4.45,1,2,2022-11-29
USR002528,Pratyush Dar,pratyush.dar7@hdfcbank.com,2064339553,2022-04-01,BLR,Android,Credit Card,230.2,REF8181GZ,,4.43,1,10,2025-06-25
USR002529,Hardik Saxena,hardik.saxena45@wipro.com,9324243009,2024-08-25,CHN,Android,UPI,115.15,REF4334KR,,4.1,1,8,2025-01-23
USR002530,Kiaan Memon,kiaan_memon1983@infosys.com,2447839071,2021-01-18,PUNE,iOS,Debit Card,124.92,REF1731YM,,3.73,1,5,2021-12-19
USR002531,Faras Bedi,faras.bedi1985@yahoo.com,8272449520,2021-05-12,CHN,iOS,Debit Card,101.79,REF2125FN,,3.87,1,6,2024-05-21
USR002532,Luke Zachariah,luke.zachariah@icloud.com,7789516650,2026-05-17,MUM,iOS,Cash,219.76,REF7699OE,,4.81,1,12,2026-07-16
USR002533,Ansh Dhawan,ansh_dhawan1993@tcs.com,1231625751,2022-11-20,JAI,Android,Debit Card,20.05,REF1800XR,,4.38,1,9,2023-09-11
USR002534,Urishilla Muni,urishilla_muni@yahoo.com,8471845816,2024-06-21,AMD,iOS,Wallet,151.48,REF0003YA,,3.82,1,10,2025-04-02
USR002535,Nathan Handa,nathan.handa1990@rediffmail.com,5112980310,2021-08-25,LKO,Android,Cash,181.9,REF3021LL,,3.57,1,14,2022-11-04
USR002536,Balhaar Rajagopal,,5229254654,2023-07-19,PUNE,Android,Cash,300.72,REF2623CB,USR001544,4.89,1,5,2024-12-10
USR002537,Chameli Prabhakar,chameli_prabhakar@hotmail.com,6535423724,2022-07-25,JAI,iOS,Debit Card,14.33,REF7631BM,,4.71,1,6,2023-12-03
USR002538,Nimrat Subramaniam,nimrat_subramaniam4@hotmail.com,7904552242,2025-07-04,KOL,Android,Credit Card,92.54,REF6676VI,,4.63,1,2,2025-11-03
USR002539,Bhavya Sengupta,bhavya_sengupta@yahoo.com,7196034897,2023-11-28,DEL,iOS,Credit Card,89.24,REF0596QJ,USR000144,3.87,1,9,2024-04-10
USR002540,Lajita Oza,lajita_oza@gmail.com,2115424015,2026-05-21,BLR,iOS,UPI,402.94,REF3116CH,,4.82,1,11,2026-06-30
USR002541,Ojasvi Bala,ojasvibala@rediffmail.com,5836454875,2021-08-04,BLR,Android,Credit Card,161.23,REF0437NY,,4.96,1,5,2021-09-02
USR002542,Abha Deol,abha_deol1990@outlook.com,0436827568,2022-10-16,CHN,iOS,Cash,42.86,REF9799XW,,3.85,1,8,2024-08-24
USR002543,Raagini Srivastava,raagini.srivastava1996@tcs.com,8158086789,2026-03-20,DEL,Android,Cash,355.86,REF4978UD,,3.68,1,12,2026-04-11
USR002544,Bhanumati Sachar,bhanumati.sachar@hdfcbank.com,9275237100,2024-04-11,DEL,iOS,Cash,128.04,REF4511MO,USR002414,3.65,1,4,2026-04-12
USR002545,Eesha Borah,eesha.borah1997@icloud.com,5320936130,2022-08-10,AMD,Android,Debit Card,56.2,REF2959PY,USR000994,3.51,1,10,2023-01-19
USR002546,Vasatika Dugar,vasatikadugar@icloud.com,6758069328,2025-02-11,BLR,Android,Credit Card,18.47,REF1446RY,,3.59,1,5,2025-09-11
USR002547,Ranveer Bandi,ranveer.bandi1984@icloud.com,7184679087,2025-03-14,AMD,iOS,Credit Card,98.33,REF9401FD,,4.77,1,5,2025-12-16
USR002548,Luke Sem,luke_sem@rediffmail.com,4601006977,2026-07-04,DEL,Android,Credit Card,204.44,REF7373OG,USR001979,4.7,1,7,2026-07-18
USR002549,Dev Varghese,devvarghese91@yahoo.com,6180610853,2024-01-05,HYD,Android,Debit Card,184.35,REF4009SD,,3.93,1,12,2024-12-25
USR002550,Abeer Doctor,abeer.doctor8@yahoo.com,6839051011,2023-05-21,BLR,Android,Credit Card,297.69,REF7007DB,,3.73,1,3,2025-12-03
USR002551,Isaac Ahluwalia,isaac.ahluwalia22@icloud.com,8710149411,2023-01-01,LKO,iOS,Credit Card,370.04,REF8169MY,USR000516,3.51,1,11,2025-08-04
USR002552,Janani Choudhury,janani_choudhury1999@hdfcbank.com,5861672117,2021-02-16,CHN,Android,Debit Card,316.6,REF6328JV,USR000625,4.76,1,6,2022-12-26
USR002553,Diya Narain,diyanarain69@infosys.com,1825480575,2026-07-03,LKO,iOS,Wallet,112.84,REF0254TY,,4.73,0,5,2026-07-12
USR002554,Lakshit Sahota,lakshitsahota2@tcs.com,3175487713,2025-05-26,CHN,iOS,Wallet,67.1,REF9502SJ,USR001602,4.57,1,9,2026-07-02
USR002555,Kalpit Atwal,kalpit.atwal89@tcs.com,7674482287,2026-01-13,CHN,iOS,Wallet,35.57,REF2020ZF,,4.0,1,7,2026-03-07
USR002556,Chandani Sankaran,chandani_sankaran1998@outlook.com,6676296029,2022-12-23,JAI,iOS,Wallet,81.55,REF8073ND,USR001734,4.61,1,7,2023-11-19
USR002557,Aarini Tailor,aarini.tailor@yahoo.com,5458446577,2023-05-14,CHN,Android,Wallet,161.51,REF6499EO,,4.59,1,6,2026-06-23
USR002558,Oliver Shroff,oliver.shroff@hotmail.com,3227665484,2022-05-17,LKO,Android,UPI,229.12,REF1371WM,USR002067,4.49,0,6,2025-03-03
USR002559,Priya Mody,priya.mody@icloud.com,0021436659,2024-07-03,DEL,iOS,Cash,98.29,REF2749XZ,,4.61,0,7,2024-09-18
USR002560,Laban Kothari,laban.kothari66@gmail.com,5668228965,2025-07-14,HYD,iOS,Wallet,466.82,REF4538JL,,4.17,1,5,2025-09-18
USR002561,Timothy Acharya,timothyacharya38@hotmail.com,6191577014,2026-03-12,KOL,iOS,Cash,147.56,REF7549OJ,,5.0,1,7,2026-06-14
USR002562,Lajita Dube,lajitadube1984@hdfcbank.com,9428115876,2024-06-06,LKO,iOS,Debit Card,288.27,REF1115VX,USR001404,4.86,1,8,2025-05-03
USR002563,Janya Bajaj,janyabajaj1985@hotmail.com,1510981009,2023-06-27,MUM,iOS,Cash,70.5,REF5091YM,,4.1,1,9,2025-02-02
USR002564,Vinaya Kar,vinaya.kar51@gmail.com,6942763808,2025-10-14,PUNE,Android,UPI,168.29,REF4430CI,,4.85,1,15,2026-07-12
USR002565,Omisha Kara,omisha_kara@gmail.com,1075398714,2024-06-03,BLR,Android,Debit Card,181.98,REF2632ZZ,,3.99,1,7,2025-06-21
USR002566,Timothy Balasubramanian,,4383816742,2024-09-23,BLR,iOS,Wallet,254.84,REF1426US,,4.14,1,5,2025-06-18
USR002567,Urvi Lad,urvi.lad22@outlook.com,,2024-01-26,BLR,iOS,UPI,54.95,REF8954DW,USR001485,4.41,1,11,2025-12-25
USR002568,Yashoda Sule,yashoda.sule71@hdfcbank.com,7989822455,2024-12-09,BLR,Android,Wallet,94.09,REF3894FV,USR000091,5.0,0,10,2025-08-22
USR002569,Isaiah Mital,,7854539057,2021-12-04,PUNE,iOS,Cash,87.16,REF4042HB,,4.59,0,9,2025-02-09
USR002570,Patrick Kale,patrick.kale@gmail.com,0025539525,2023-09-07,LKO,iOS,UPI,301.53,REF9866IV,USR000970,4.05,1,12,2024-07-18
USR002571,Hitesh Gill,hiteshgill1993@gmail.com,8701311175,2022-09-12,HYD,iOS,Cash,233.21,REF6377QV,,4.25,0,9,2025-05-07
USR002572,Nisha Dhar,nisha.dhar@infosys.com,5156944387,2023-05-26,JAI,iOS,UPI,92.54,REF1733XJ,USR000980,4.56,1,9,2025-01-09
USR002573,Tanveer Pall,tanveerpall1981@tcs.com,8256273964,2024-11-26,HYD,Android,Credit Card,181.96,REF8717EO,USR001188,3.77,1,3,2025-10-04
USR002574,Aadi Dhaliwal,aadidhaliwal2001@infosys.com,4277515367,2024-12-27,MUM,iOS,Wallet,61.32,REF3316FX,,4.53,1,7,2025-12-31
USR002575,Leena Prashad,leena.prashad@rediffmail.com,6859441649,2021-11-12,MUM,Android,Credit Card,384.44,REF2097VW,,3.96,1,4,2025-01-05
USR002576,Eesha Muni,eesha_muni1980@yahoo.com,1806036323,2024-07-06,KOL,iOS,UPI,154.77,REF3311FU,,5.0,1,6,2026-07-04
USR002577,Prisha Pandya,prisha.pandya1987@yahoo.com,7398714845,2026-01-22,LKO,Android,Cash,46.26,REF5185KJ,USR002074,4.77,1,4,2026-05-24
USR002578,Geetika Seshadri,geetika_seshadri67@hotmail.com,4651831633,2021-02-16,HYD,iOS,Debit Card,82.4,REF4430AD,,4.17,0,6,2023-07-16
USR002579,Balveer Natarajan,balveer_natarajan@rediffmail.com,6607025076,2025-01-05,AMD,iOS,Debit Card,349.59,REF2533TB,,4.92,1,10,2025-06-11
USR002580,Anirudh Varma,anirudhvarma1982@wipro.com,0689655326,2022-03-04,MUM,iOS,UPI,363.94,REF6606KP,,3.66,1,9,2025-11-19
USR002581,Devansh Gole,devanshgole@gmail.com,9684835960,2025-04-25,DEL,iOS,Wallet,82.82,REF4741PT,,4.04,1,5,2025-05-10
USR002582,Abhimanyu Varghese,abhimanyu_varghese2001@yahoo.com,8819392719,2025-11-17,AMD,Android,UPI,90.01,REF0018QR,,4.83,1,4,2026-04-21
USR002583,Vanya Dave,vanya.dave4@gmail.com,1817576018,2021-10-08,HYD,Android,Wallet,50.44,REF1899ZO,USR002020,4.79,1,8,2022-05-17
USR002584,Jonathan Sabharwal,jonathan_sabharwal44@outlook.com,5289328166,2021-04-10,JAI,iOS,Credit Card,179.73,REF0867RU,USR000886,4.57,1,1,2022-12-11
USR002585,Fiyaz Sharma,fiyazsharma1@gmail.com,3527625593,2024-11-26,JAI,Android,Cash,130.26,REF5177ME,,3.58,1,10,2025-05-20
USR002586,Ekani Sarkar,ekani.sarkar@infosys.com,3917271548,2025-10-09,PUNE,Android,Debit Card,59.91,REF7651FH,,4.3,1,9,2026-03-30
USR002587,Bhavna Dara,bhavna_dara@tcs.com,3460749687,2025-05-20,DEL,Android,Debit Card,156.16,REF3628FV,,4.21,1,10,2025-08-12
USR002588,Daksha Kulkarni,daksha.kulkarni53@hotmail.com,3982125588,2022-02-05,KOL,Android,Credit Card,90.22,REF5744BS,,3.99,0,7,2025-01-29
USR002589,Tejas Bhattacharyya,tejas_bhattacharyya@gmail.com,6508656996,2023-04-27,KOL,iOS,Cash,113.01,REF7740XW,,3.56,1,5,2026-01-03
USR002590,Farhan Kari,farhan.kari16@tcs.com,3834106572,2022-04-12,MUM,iOS,Debit Card,275.01,REF3874SE,,4.97,1,6,2023-03-23
USR002591,Naksh Basak,nakshbasak@hdfcbank.com,9336777441,2023-11-17,MUM,Android,Debit Card,182.56,REF9976YX,USR000326,3.84,1,8,2024-11-29
USR002592,Isaac Venkatesh,isaac.venkatesh@tcs.com,4093582717,2021-05-21,MUM,iOS,Cash,159.27,REF0843LE,,4.01,1,8,2021-12-15
USR002593,Rajeshri Ranganathan,rajeshri_ranganathan23@tcs.com,1847887978,2023-03-30,DEL,iOS,Debit Card,520.8,REF3203FQ,,4.94,1,9,2024-10-02
USR002594,Ishani Shroff,ishani.shroff2005@outlook.com,9179461906,2023-02-17,JAI,iOS,Credit Card,233.51,REF8845GO,,4.71,1,10,2023-08-19
USR002595,Ansh Yohannan,,6686899842,2022-10-07,CHN,iOS,Cash,35.1,REF9239ZW,,3.65,1,10,2025-01-24
USR002596,Darpan Kari,darpan.kari29@infosys.com,1142076513,2021-01-15,MUM,Android,Cash,63.03,REF0032YZ,,3.86,1,6,2024-08-24
USR002597,Vamakshi Sarkar,vamakshisarkar@infosys.com,1084929704,2022-07-01,BLR,Android,Wallet,153.89,REF3529SM,,4.01,1,4,2023-08-30
USR002598,Ekaraj Dhar,ekaraj_dhar@gmail.com,2135456143,2024-10-22,AMD,Android,Cash,227.23,REF5386IC,USR000121,3.74,1,11,2026-07-03
USR002599,Janani Konda,jananikonda@gmail.com,8590400241,2025-07-04,CHN,Android,Credit Card,50.56,REF1538OM,USR002162,4.7,1,12,2026-05-21
USR002600,Yagnesh Swaminathan,yagneshswaminathan46@infosys.com,4241471897,2021-12-20,AMD,iOS,Cash,67.42,REF7036TQ,,4.41,1,14,2025-12-12
USR002601,Lohit Goel,lohit_goel56@hotmail.com,2748215175,2023-05-27,LKO,iOS,Debit Card,129.4,REF6217YE,USR000347,4.55,1,8,2026-01-25
USR002602,Maanas Mahal,maanasmahal9@yahoo.com,1965196627,2021-01-16,DEL,Android,Wallet,157.89,REF0796PF,,4.59,1,8,2025-03-16
USR002603,Rachita Tripathi,rachita_tripathi1986@yahoo.com,8577171219,2023-08-03,LKO,iOS,Debit Card,81.56,REF1457DB,,3.76,1,7,2024-11-24
USR002604,Ladli Sridhar,ladli_sridhar@wipro.com,2279624452,2023-05-16,CHN,iOS,UPI,134.16,REF9939YF,,4.31,0,8,2023-08-18
USR002605,Theodore Taneja,theodoretaneja39@gmail.com,5949186849,2022-08-05,PUNE,iOS,Wallet,63.71,REF7843AS,,5.0,0,5,2023-12-08
USR002606,Abhimanyu Kadakia,abhimanyukadakia@icloud.com,6870375578,2025-10-14,CHN,Android,Credit Card,73.19,REF8749TM,,4.45,1,8,2026-04-11
USR002607,Ekta Kala,ekta.kala7@hotmail.com,6430813222,2024-01-01,AMD,iOS,Wallet,70.81,REF5457TS,,3.71,1,11,2025-08-10
USR002608,Nihal Sama,nihalsama1982@icloud.com,0945573149,2024-07-29,AMD,iOS,UPI,235.35,REF5750QE,,4.15,1,7,2025-07-13
USR002609,Vyanjana Sarma,vyanjana.sarma@outlook.com,2807100245,2024-10-14,JAI,iOS,UPI,62.88,REF2662JZ,,4.05,1,9,2024-10-16
USR002610,Wriddhish Ramachandran,wriddhishramachandran59@gmail.com,9338338768,2022-06-12,CHN,iOS,UPI,145.6,REF8864HO,,4.4,1,10,2025-09-17
USR002611,Hemani Varghese,hemani.varghese1995@wipro.com,6816522350,2022-09-11,AMD,Android,Cash,44.91,REF8386HL,,5.0,1,7,2026-05-07
USR002612,Viraj Parsa,viraj.parsa@hotmail.com,8068496033,2022-08-22,JAI,iOS,Wallet,61.16,REF7993EI,USR001921,5.0,1,10,2025-10-12
USR002613,Megha Sheth,meghasheth8@wipro.com,2810767778,2021-11-18,MUM,Android,Cash,402.47,REF4299UW,,4.06,1,13,2026-02-11
USR002614,Chakradev Parmer,chakradevparmer83@gmail.com,9933053740,2025-01-30,DEL,Android,Cash,317.47,REF6739EE,,4.18,1,9,2025-08-26
USR002615,Warinder Khurana,warinderkhurana1980@infosys.com,7365188491,2023-04-05,JAI,Android,UPI,144.62,REF6242YH,,4.29,1,13,2023-04-07
USR002616,Charvi Bail,charvibail2002@rediffmail.com,2476398572,2021-02-13,AMD,Android,Credit Card,75.76,REF9866FN,,4.25,0,10,2025-06-22
USR002617,Chandani Karan,chandani.karan35@infosys.com,9998669245,2026-04-08,LKO,Android,Credit Card,161.52,REF6850AD,USR000144,3.98,1,7,2026-06-20
USR002618,Yahvi Sibal,yahvi_sibal45@outlook.com,5434536499,2024-11-24,KOL,iOS,Debit Card,125.15,REF0514NB,,4.4,1,9,2026-01-17
USR002619,Tanmayi Dhar,tanmayi_dhar2004@tcs.com,4615330027,2022-07-05,PUNE,iOS,Debit Card,55.65,REF6107FU,,3.27,1,9,2024-11-25
USR002620,Oni Singhal,oni.singhal25@gmail.com,0514538690,2021-07-30,AMD,iOS,Wallet,259.0,REF0275VD,,4.86,0,7,2023-07-16
USR002621,Widisha Oommen,widishaoommen50@hotmail.com,9915585939,2021-05-05,BLR,iOS,Credit Card,275.95,REF1681JW,,4.76,0,11,2022-08-10
USR002622,Hamsini Goswami,hamsini_goswami1981@rediffmail.com,4894413999,2026-03-13,PUNE,iOS,Credit Card,92.86,REF2244UW,USR002506,3.9,1,10,2026-03-21
USR002623,Sathvik Ben,sathvik_ben16@hdfcbank.com,6959070569,2021-06-27,KOL,iOS,Credit Card,124.28,REF5176KM,,3.65,1,6,2023-01-04
USR002624,Devansh Dey,devansh_dey93@infosys.com,1173069938,2023-09-15,LKO,Android,UPI,530.78,REF5106NA,,4.6,1,6,2025-09-17
USR002625,Zilmil Ranganathan,zilmilranganathan1985@yahoo.com,0284052185,2022-02-02,BLR,iOS,Wallet,114.93,REF2145II,USR001057,4.51,1,8,2022-10-25
USR002626,Gopal Doctor,gopal.doctor1995@hdfcbank.com,5896549818,2026-01-08,HYD,iOS,Credit Card,142.35,REF0560JM,USR002375,4.75,0,6,2026-03-02
USR002627,Ira Morar,iramorar58@yahoo.com,7054874870,2021-04-19,DEL,iOS,Credit Card,148.5,REF4409PI,,4.34,1,8,2022-09-15
USR002628,Kamya Ramanathan,kamya_ramanathan@gmail.com,6150123506,2025-12-22,HYD,Android,Cash,34.41,REF5662OB,,4.02,1,9,2026-05-02
USR002629,Ikshita Bail,ikshitabail83@wipro.com,5789379391,2023-09-25,JAI,Android,Debit Card,154.32,REF6566DX,,4.25,0,7,2026-03-13
USR002630,Benjamin Halder,benjamin_halder1989@hdfcbank.com,6091027647,2023-09-05,KOL,iOS,Cash,246.39,REF9474OD,USR002572,4.47,1,8,2025-11-03
USR002631,Om Buch,om.buch1984@icloud.com,2662377381,2023-01-23,AMD,Android,Wallet,303.65,REF1424RP,,3.91,1,4,2023-12-11
USR002632,Adya Pingle,adya.pingle@wipro.com,0346332874,2026-06-09,LKO,iOS,Cash,60.74,REF3309IP,,3.96,1,9,2026-07-18
USR002633,Odika Wali,odikawali@gmail.com,0058953815,2021-03-19,HYD,iOS,Cash,197.85,REF2565ZJ,,4.36,1,3,2023-11-03
USR002634,Gauri Setty,gauri_setty45@gmail.com,7949148815,2021-02-16,HYD,Android,UPI,179.82,REF7501UR,,4.09,1,9,2023-03-24
USR002635,Zayyan Choudhry,zayyanchoudhry2000@gmail.com,6562666885,2025-01-29,DEL,Android,Debit Card,339.22,REF1446AF,USR001786,3.73,1,5,2026-04-18
USR002636,Thomas Tank,thomastank87@yahoo.com,9959902344,2023-07-27,HYD,iOS,Wallet,96.75,REF4553XO,,5.0,1,7,2024-02-03
USR002637,Lakshmi Sanghvi,lakshmi_sanghvi@hotmail.com,1861462883,2024-04-10,PUNE,Android,UPI,366.66,REF2381BL,USR001372,5.0,1,8,2024-10-16
USR002638,Samuel Iyer,samueliyer33@infosys.com,1356117027,2025-04-05,KOL,Android,Wallet,93.18,REF6358DQ,USR002347,3.98,1,11,2026-03-17
USR002639,Rehaan Sehgal,rehaansehgal@gmail.com,1761968225,2022-02-16,JAI,iOS,Debit Card,72.16,REF8473TT,,3.23,1,3,2023-09-24
USR002640,Jai Kale,jai_kale1992@rediffmail.com,8747407397,2023-11-18,AMD,Android,UPI,278.98,REF8858RQ,USR000373,4.69,1,12,2023-12-04
USR002641,Nikita Om,nikita.om@outlook.com,0618344251,2025-03-02,BLR,iOS,Wallet,160.53,REF2961VF,,4.61,1,7,2025-10-24
USR002642,Dhriti Brahmbhatt,,2863484016,2023-07-15,CHN,Android,Cash,142.47,REF1809UQ,,4.8,1,10,2025-12-03
USR002643,Daksha Mohan,daksha.mohan@hdfcbank.com,5201569146,2021-09-11,DEL,Android,Debit Card,152.52,REF1706QM,,3.88,1,7,2024-02-10
USR002644,Raghav Soman,raghavsoman46@wipro.com,9134178109,2022-09-26,CHN,iOS,Cash,511.16,REF1641WE,,5.0,1,7,2026-04-04
USR002645,Chandani Pai,chandani_pai13@hdfcbank.com,1495583873,2021-07-07,AMD,iOS,UPI,65.14,REF0719XE,,4.38,1,9,2024-12-20
USR002646,Pooja Brahmbhatt,poojabrahmbhatt39@yahoo.com,8816848272,2023-01-20,JAI,Android,UPI,161.48,REF6807LM,USR002011,4.41,1,8,2024-06-08
USR002647,Devika Rajan,devika.rajan85@rediffmail.com,3006045199,2026-06-07,HYD,iOS,Cash,155.23,REF3099CD,,4.11,1,10,2026-06-27
USR002648,Chatresh Balakrishnan,chatreshbalakrishnan2004@tcs.com,2722373695,2026-07-16,MUM,Android,Wallet,86.63,REF0818EO,,4.05,1,11,2026-07-18
USR002649,Garima Bava,garimabava@hdfcbank.com,3522654930,2023-07-01,CHN,Android,Debit Card,101.35,REF0432PY,,4.8,1,10,2025-10-03
USR002650,Kala Char,kala_char2005@wipro.com,6426060098,2021-11-03,HYD,Android,Cash,138.04,REF5397MX,,3.28,1,12,2025-06-15
USR002651,Gaurav Kuruvilla,gaurav.kuruvilla1983@hotmail.com,1199136564,2026-03-21,HYD,iOS,Credit Card,424.71,REF9727QA,,4.64,1,10,2026-05-27
USR002652,Brijesh Sachar,brijesh_sachar80@rediffmail.com,,2025-08-12,HYD,iOS,UPI,157.83,REF0254LB,USR002237,4.1,1,7,2025-09-04
USR002653,Samar Parsa,samarparsa1983@hdfcbank.com,8959458922,2022-09-06,LKO,Android,Credit Card,82.42,REF2892KM,,4.68,1,7,2024-02-19
USR002654,Anika Saxena,anikasaxena1992@hotmail.com,5128895638,2023-05-23,MUM,Android,Credit Card,89.81,REF5174FU,USR001385,3.71,1,3,2023-08-21
USR002655,Dalbir Kade,dalbir.kade1996@yahoo.com,2133875342,2024-02-03,KOL,Android,Cash,25.69,REF3676BW,,4.21,0,3,2024-03-19
USR002656,Bhavya Narula,bhavya.narula22@icloud.com,8396838252,2023-02-03,BLR,iOS,Wallet,15.06,REF1448NY,USR000916,4.09,1,4,2025-12-24
USR002657,Yuvraj Nori,yuvrajnori1991@gmail.com,7346606899,2023-11-29,DEL,Android,UPI,71.56,REF5430NM,USR001206,4.17,1,6,2026-03-08
USR002658,Ojasvi Cheema,ojasvicheema@hotmail.com,0302212395,2026-02-16,MUM,iOS,Cash,438.84,REF2471WE,,3.84,0,7,2026-07-14
USR002659,Laban Halder,labanhalder64@gmail.com,1422632621,2024-03-24,MUM,Android,Cash,162.62,REF5121AM,,3.99,0,10,2025-06-15
USR002660,Balhaar Loke,balhaarloke92@gmail.com,7877880115,2024-08-07,CHN,Android,Cash,270.74,REF4453EG,,3.05,1,7,2025-01-20
USR002661,Quincy Hayre,quincy.hayre36@gmail.com,5469033693,2026-02-11,MUM,iOS,UPI,93.23,REF9132BI,USR002421,4.18,1,7,2026-04-08
USR002662,Yug Goda,yuggoda10@hotmail.com,4552787626,2021-03-28,LKO,iOS,UPI,149.99,REF1057FK,,5.0,1,12,2026-07-12
USR002663,Viraj Atwal,viraj.atwal2005@gmail.com,9507867969,2022-12-16,KOL,Android,Wallet,131.68,REF0235BS,USR000029,4.82,1,7,2025-02-18
USR002664,Jatin Mannan,jatin_mannan@gmail.com,2319002415,2024-08-23,HYD,Android,Wallet,350.35,REF9993QH,,3.2,1,9,2025-09-06
USR002665,Teerth Sethi,teerth.sethi1999@yahoo.com,2702899666,2023-06-03,DEL,Android,Cash,224.12,REF5175HW,USR000498,4.2,1,9,2024-02-27
USR002666,Simon Boase,simon.boase@yahoo.com,0651494739,2022-01-08,PUNE,iOS,Cash,44.37,REF8685IV,,3.46,1,10,2024-11-13
USR002667,Irya Sarna,irya.sarna1998@rediffmail.com,0275960889,2022-08-06,PUNE,iOS,Cash,143.65,REF6543FB,,4.52,1,3,2025-06-05
USR002668,Garima Verma,garima.verma28@gmail.com,3149452125,2024-03-14,KOL,Android,Debit Card,93.91,REF5869CM,,4.6,1,7,2025-03-01
USR002669,Yauvani Chokshi,yauvani_chokshi1997@gmail.com,9915141405,2023-04-10,CHN,Android,Cash,58.97,REF8606IP,,3.71,1,11,2024-09-09
USR002670,Amaira Srinivas,amairasrinivas42@infosys.com,3641226472,2023-10-21,MUM,iOS,UPI,345.11,REF0850QF,,4.76,1,10,2025-05-08
USR002671,Harini Kakar,harinikakar@hdfcbank.com,4081744253,2021-03-03,KOL,Android,Cash,148.46,REF5439VL,,4.67,1,6,2025-12-07
USR002672,Sneha Sankaran,sneha_sankaran@icloud.com,8812246614,2022-06-22,PUNE,iOS,Wallet,235.28,REF9685WO,,4.18,1,11,2023-09-16
USR002673,Neel Anand,neel_anand84@gmail.com,6351591175,2024-05-30,CHN,Android,Debit Card,151.02,REF2809ZF,USR002535,3.91,0,5,2026-04-03
USR002674,Samar Khare,samar_khare@rediffmail.com,8604377587,2022-01-26,JAI,iOS,Wallet,203.48,REF3317DI,,4.26,1,8,2024-04-04
USR002675,Balendra Contractor,balendra_contractor87@tcs.com,0032569647,2026-06-04,CHN,iOS,Credit Card,138.46,REF2537FF,,,1,0,
USR002676,Gavin Sachdeva,gavin_sachdeva2004@tcs.com,4226631543,2026-01-31,DEL,Android,Wallet,298.31,REF4133EG,USR001827,3.72,0,7,2026-05-10
USR002677,Jacob Koshy,jacobkoshy2000@rediffmail.com,3667136463,2021-01-17,HYD,iOS,Cash,190.3,REF0990NP,,3.83,1,9,2022-07-24
USR002678,Simon Dewan,simondewan@gmail.com,5297993496,2021-04-05,MUM,iOS,Debit Card,152.21,REF5145KL,,4.29,1,6,2025-12-18
USR002679,Hiral Goda,hiral.goda44@hdfcbank.com,6406412315,2025-08-11,AMD,Android,Credit Card,31.25,REF5775JP,USR000605,3.69,1,7,2026-01-23
USR002680,Abhiram Sethi,abhiram_sethi24@gmail.com,3270349141,2021-03-11,DEL,iOS,Cash,362.75,REF4024QD,,4.83,1,8,2022-12-03
